2259	TRAIN	118	1.414884	0.7057	5.6315	2.824232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	124	1.163727	0.6986	5.5727	2.511032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	126	1.354385	0.7213	5.4748	2.720232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	128	1.341305	0.7261	5.4558	2.700732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	130	1.374089	0.7298	5.4209	2.733132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	132	1.267747	0.7017	5.5146	2.624232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	136	0.988994	0.7053	5.4318	2.273232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	138	1.318578	0.6937	5.3809	2.658532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	140	1.372291	0.7205	5.3184	2.710432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	142	1.725543	0.7527	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	144	1.817155	0.7099	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	146	1.297029	0.6575	5.3725	2.630932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	148	1.859787	0.7347	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	150	1.195835	0.7173	5.3608	2.507232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	152	1.286698	0.6688	5.4649	2.637032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	156	1.167249	0.7227	5.3594	2.472632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	158	1.162570	0.7710	5.3469	2.464532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	160	1.215435	0.6945	5.3207	2.522732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	162	1.619745	0.7429	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	164	1.180495	0.6690	5.3380	2.484232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	168	0.976746	0.6786	5.3179	2.235732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	172	1.197891	0.6997	5.3316	2.503832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	174	1.160919	0.6924	5.2557	2.444232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	176	1.082384	0.8040	5.2656	2.352032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	186	0.848370	0.6649	5.2308	2.064232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	190	0.926279	0.7540	5.1428	2.140132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	194	0.942702	0.7026	5.1281	2.156932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	196	1.234092	0.7106	5.0868	2.498332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	198	1.786074	0.7330	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	202	0.934583	0.7421	5.0022	2.121932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	208	0.812926	0.7924	5.0470	1.984932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	210	1.206203	0.7455	5.0061	2.448732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	216	1.066179	0.6891	4.9885	2.277132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	222	0.807464	0.7815	4.9432	1.957632	128	128	0.000100	0.000100	0.001	1.2	0.2
